downtime_id;production_order_id;tube_line_id;shift;start_date;end_date;duration_min;machine;category;description
26409;20070893;1;Nachtschicht;02.10.2024 03:29;02.10.2024 03:48;19;NH;Hopper / Rumpfzufuhr;Linearf. probleme=umsetzer + schwenkmagazin srörung,ER + TL an linie..
26410;20070893;1;Frühschicht;02.10.2024 08:22;02.10.2024 08:30;8;NH;Tuben laden;Schwenkmagazin nicht in Position. 
26411;20070893;1;Frühschicht;02.10.2024 11:46;02.10.2024 12:14;28;SS;Schweissnaht/-Band;Aussenband Defekt - Wurde ersetzt - Rumpfspeicher leer 
26412;20070893;1;Spätschicht;02.10.2024 14:37;02.10.2024 14:48;11;NH;Tuben laden;Schwenkmagazin nicht in Position.
26413;20071465;1;Spätschicht;02.10.2024 20:06;02.10.2024 20:13;7;NH;Tuben laden;Rumpfzufuhr/ Liniarförderer + Schwenkmagazin 
26414;20071465;1;Nachtschicht;02.10.2024 22:19;03.10.2024 00:16;117;TL;Rüsten / Nachjustieren;4-3 - - - - -M- - - -PackCode
26415;20071465;1;Nachtschicht;03.10.2024 00:31;03.10.2024 00:37;6;TL;Rüsten / Nachjustieren;PM..
26416;20071465;1;Nachtschicht;03.10.2024 05:49;03.10.2024 06:03;14;NH;Tuben laden;Rumpfzufuhr/ Linearförderer + Schwenkmagazin..
26417;20071465;1;Frühschicht;03.10.2024 06:07;03.10.2024 06:21;14;NH;Tuben laden;Div. Ladprobleme ER an Linie
26418;20071465;1;Frühschicht;03.10.2024 06:24;03.10.2024 06:38;14;NH;Tuben laden;Div. Ladprobleme ER an Linie
26419;20071465;1;Frühschicht;03.10.2024 06:42;03.10.2024 07:17;35;NH;Tuben laden;Div. Ladprobleme ER an Linie
26420;20071465;1;Frühschicht;03.10.2024 10:15;03.10.2024 10:24;9;NH;Tuben laden;Rumpf in Linearförder fest eingeklemmt.
26421;20071465;1;Spätschicht;03.10.2024 16:17;03.10.2024 16:23;6;TL;Geplante Wartung;SS: Innenband ers. + Speicher Leer.
26422;20071465;1;Spätschicht;03.10.2024 16:53;03.10.2024 17:02;9;NH;Hopper / Rumpfzufuhr;Störung Schwenkmagazin
26423;20071465;1;Spätschicht;03.10.2024 17:10;03.10.2024 17:16;6;PM;Schachtel-Transport;Bei Entladen, Tray klemmen.
26424;20071465;1;Spätschicht;03.10.2024 17:27;03.10.2024 17:38;11;NH;Abblasen;
26425;20071465;1;Spätschicht;03.10.2024 17:41;03.10.2024 17:48;7;DM;Druck;Schweissnad nicht i.o , Druck nicht aus.
26426;20071465;1;Spätschicht;03.10.2024 18:19;03.10.2024 18:31;12;SS;Schweissnaht/-Band;Schweissnaht nicht i.o , druckt nicht aus . Hopper leeren + 4 Behelter . ( Infos bei TL. )
26427;20071466;1;Nachtschicht;04.10.2024 00:03;04.10.2024 10:35;632;TL;Rüsten / Nachjustieren;"3-5 _V_ _PM..
Bis 03:00 umricht - HM= (Hopper reagiert nicht ) weiter umrichten nicht möglich. Ab 03:00 Personal in Zusatzarbeit.."
26428;20071466;1;Frühschicht;04.10.2024 10:36;04.10.2024 11:11;35;PM;Gruppieren;Schmutzige Tuben. Grupierband und alle Transportschalen reinigen 
26429;20071466;1;Frühschicht;04.10.2024 11:44;04.10.2024 12:21;37;PM;Gruppieren;Schmutzige Tuben - Lageband, Gruppierband und alle Transportschalen reinigen. ER auch anwesend 
26430;20071512;1;Spätschicht;04.10.2024 14:56;04.10.2024 15:02;6;NH;Tuben laden;Störung ST 3 , Rumpf Eingeklemmt.
26431;20071512;1;Spätschicht;04.10.2024 15:14;04.10.2024 15:21;7;HM;Hopper / Verschlusszufuhr;Störung  V- Zufuhr A , Hopper Leer.
26432;20071512;1;Spätschicht;04.10.2024 16:23;04.10.2024 16:29;6;DM;Druck;Klische + GT Reinigen
26433;20071513;1;Spätschicht;04.10.2024 18:10;04.10.2024 19:29;79;TL;Rüsten / Nachjustieren; 1h 24min Ziel 1-4 - - - - -M- - - - ( Falsche Rumpf material = 12000 Rümpfe Entsorgt. TL ist Informiert ! )
26434;20071513;1;Spätschicht;04.10.2024 19:36;04.10.2024 19:55;19;NH;Hopper / Rumpfzufuhr;Schwenkmagazin
26435;20071513;1;Spätschicht;04.10.2024 20:00;04.10.2024 20:07;7;HM;Hopper / Verschlusszufuhr;Störung V- Zufuhr A
26436;20071513;1;Spätschicht;04.10.2024 20:33;04.10.2024 20:39;6;NH;Tuben laden;Störung ST 3 , Rumpf Eingeklemmt.
26437;20071513;1;Spätschicht;04.10.2024 20:41;04.10.2024 20:54;13;NH;Tuben laden;Störung ST 3 , Rumpf Eingeklemmt.
26438;20071513;1;Spätschicht;04.10.2024 21:45;04.10.2024 21:54;9;NH;Hopper / Rumpfzufuhr;Schwenkmagazin.....
26439;20071513;1;Nachtschicht;04.10.2024 22:11;04.10.2024 22:17;6;NH;Tuben laden;Schwenkmagazin nich in position..
26440;20071513;1;Nachtschicht;04.10.2024 22:47;04.10.2024 23:49;62;TL;Rüsten / Nachjustieren;0-4 
26441;20071662;1;Nachtschicht;04.10.2024 23:58;05.10.2024 00:08;10;NH;Formatteile / Werkzeuge;Lnearförder,Umsetzer Sch.magazin,Station 3,rumpf eingeklemmt..
26442;20071662;1;Nachtschicht;05.10.2024 00:17;05.10.2024 00:24;7;HM;Hopper / Verschlusszufuhr;Hopper leer - Silo verschtopft..
26443;20071662;1;Nachtschicht;05.10.2024 04:29;05.10.2024 08:16;227;TL;Rüsten / Nachjustieren;4-5 -L-O-G-V- - - -Hopper-PackCode
26444;20071665;1;Frühschicht;05.10.2024 08:17;05.10.2024 08:24;7;TL;Rüsten / Nachjustieren;"Umrichten 
"
26445;20071665;1;Frühschicht;05.10.2024 08:37;05.10.2024 09:00;23;TL;Rüsten / Nachjustieren;Umrichten 
26446;20071665;1;Frühschicht;05.10.2024 11:11;07.10.2024 07:19;2648;TL;Kein Auftrag; 3h 39min Ziel 4-5 -L-O-G-V- - - -Hopper-PackCode
26447;20071664;1;Frühschicht;07.10.2024 07:49;07.10.2024 08:02;13;NH;Hopper / Rumpfzufuhr;Schwenkmagazin nicht in Pos.
26448;20071664;1;Frühschicht;07.10.2024 08:10;07.10.2024 08:17;7;NH;Hopper / Rumpfzufuhr;Rumpfumsetzer/ Schwenkmagazin
26449;20071664;1;Frühschicht;07.10.2024 08:30;07.10.2024 08:39;9;NH;Hopper / Rumpfzufuhr;"Rumpfumsetzer/ Schwenkmagazin ( Florian Glauser Anwesend ! )
"
26450;20071664;1;Frühschicht;07.10.2024 09:14;07.10.2024 09:21;7;NH;Tuben laden;Störung Station 3, Rumpf Eingeklemmt.
26451;20071664;1;Frühschicht;07.10.2024 09:56;07.10.2024 10:11;15;TL;Sonstiges => Kommentar machen;"SS: Probleme mit Eddycheck 5. Alle Rümpfe gehen in Ausschus . 
Innenband ers. ( Schweissnahd ) "
26452;20071664;1;Frühschicht;07.10.2024 10:20;07.10.2024 11:22;62;TL;Rüsten / Nachjustieren;2h 12min Ziel 1-4 - - - - - - - - -
26453;20071664;1;Frühschicht;07.10.2024 12:09;07.10.2024 12:22;13;NH;Tuben laden;Schwenkmagazin nicht in Pos.
26454;20071664;1;Frühschicht;07.10.2024 12:38;07.10.2024 12:45;7;NH;Tuben laden;"Störung Station 3, Rumpf Eingeklemmt.
"
26455;20071664;1;Frühschicht;07.10.2024 13:18;07.10.2024 13:27;9;NH;Hopper / Rumpfzufuhr;Rumpfumsetzer/ Schwenkmagazin
26456;20071664;1;Spätschicht;07.10.2024 14:09;07.10.2024 14:20;11;HM;Hopper / Verschlusszufuhr;Chay an linie nachjustierung..
26457;20071664;1;Spätschicht;07.10.2024 14:51;07.10.2024 14:58;7;NH;Tuben laden;Florian an linie..
26458;20071658;1;Nachtschicht;07.10.2024 22:25;07.10.2024 22:31;6;HM;Hopper / Verschlusszufuhr;V-Zufuhr
26459;20071658;1;Nachtschicht;07.10.2024 22:52;07.10.2024 22:59;7;NH;Tuben laden;Ladeprobleme
26460;20071660;1;Nachtschicht;08.10.2024 01:27;08.10.2024 02:22;55;TL;Rüsten / Nachjustieren;58min Ziel 0-4 - - - - - - - - - (Drucker in Ausbildung)
26461;20071660;1;Nachtschicht;08.10.2024 03:11;08.10.2024 03:24;13;SS;Schweissnaht/-Band;Innenband ersetzen - Rumpfspeicher leer
26462;20071660;1;Nachtschicht;08.10.2024 05:45;08.10.2024 07:09;84;TL;Rüsten / Nachjustieren;58min Ziel 0-4 - - - - - - - - - ( DM: Ladetrommel dreht nicht....? 2 mal Hauptschalter aus/ein , dan I.O !! )
26463;20071661;1;Frühschicht;08.10.2024 12:46;08.10.2024 13:32;46;TL;Rüsten / Nachjustieren;58min Ziel 0-4 - - - - - - - - -
26464;20071663;1;Spätschicht;08.10.2024 17:45;08.10.2024 18:49;64;TL;Rüsten / Nachjustieren;1h 12min Ziel 4-1 - - - - - - - - -
26465;20071663;1;Spätschicht;08.10.2024 19:52;08.10.2024 20:33;41;TL;Rüsten / Nachjustieren;1h 12min Ziel 1-2 - - - - - - - - -
26466;20071041;1;Nachtschicht;08.10.2024 22:05;08.10.2024 22:11;6;HM;Hopper / Verschlusszufuhr;Kanal bei St. B verkehrter Verschluss 
26467;20071041;1;Nachtschicht;08.10.2024 22:34;08.10.2024 22:40;6;SS;Schweissnaht/-Band;Innenband, Aussenband und Messer ersetzen. Rumpfspeicher leer. 
26468;20071041;1;Nachtschicht;09.10.2024 01:11;09.10.2024 02:25;74;TL;Rüsten / Nachjustieren;2h 06min Ziel 2-3 -L- - - - - - - -PackCode
26469;20071041;1;Nachtschicht;09.10.2024 03:15;09.10.2024 03:21;6;PM;Stapeleinheit / Dornplatte;Maschine Initialisieren 
26470;20071043;1;Frühschicht;09.10.2024 09:52;09.10.2024 10:24;32;TL;Rüsten / Nachjustieren;51min Ziel 0-3 - - - - - - - - -
26471;20071043;1;Frühschicht;09.10.2024 10:39;09.10.2024 10:45;6;TL;Geplante Wartung;NH : Liniarförderer, Rumpfpräsentz Sensor versuch. Pascal Kronenberger Anwesend .
26472;20071043;1;Frühschicht;09.10.2024 11:16;09.10.2024 11:27;11;NH;Hopper / Rumpfzufuhr;"Liniarförderer, Rumpfpräsentz Sensor versuch.( Nachjustirungen Rumpfzufuhr. )
Pascal Kronenberger Anwesend ."
26473;20071043;1;Frühschicht;09.10.2024 12:26;09.10.2024 12:32;6;NH;Tuben laden;Störung Station 3 , Rumpf eingeklemmt .
26474;20071044;1;Spätschicht;09.10.2024 15:46;09.10.2024 15:58;12;HM;Hopper / Verschlusszufuhr;Kanal B verkehrter und  eingeklemmte Verschluss 2x..
26475;20071044;1;Spätschicht;09.10.2024 18:42;09.10.2024 19:12;30;TL;Rüsten / Nachjustieren;51min Ziel 0-3 - - - - - - - - -
26476;20071042;1;Nachtschicht;10.10.2024 02:34;10.10.2024 03:14;40;TL;Rüsten / Nachjustieren;51min Ziel 0-3 - - - - - - - - -
26477;20071040;1;Frühschicht;10.10.2024 06:44;10.10.2024 06:52;8;NH;Tuben laden;Störung Station 3 , Rumpf Eingeklemmt .
26478;20071681;1;Frühschicht;10.10.2024 09:14;10.10.2024 09:28;14;TL;Rüsten / Nachjustieren;51min Ziel 0-3 - - - - - - - - -
26479;20071681;1;Frühschicht;10.10.2024 11:30;10.10.2024 15:38;248;TL;Rüsten / Nachjustieren;3h 12min Ziel 3-2 -L- -G-V- - - -Hopper-PackCode
26480;20071681;1;Spätschicht;10.10.2024 16:06;10.10.2024 16:23;17;NH;Formatteile / Werkzeuge;Alle ventile kontrolieren - einige ersetzen - verletzt (krumm)..
26481;20071681;1;Nachtschicht;10.10.2024 23:33;10.10.2024 23:43;10;DM;Tuben entladen;Entladeprobleme bei Trommel. ER an Linie
26482;20071681;1;Nachtschicht;10.10.2024 23:43;10.10.2024 23:50;7;PM;Schachtel-Transport;Tray eingeklemmt. Maschine 2x Initialisieren.
26483;20071681;1;Nachtschicht;11.10.2024 04:08;11.10.2024 04:22;14;NH;Tuben laden;- Werkzeug einfahren, Rumpf in Schwenkmagazin, Werkzeug ausfahren. - Rumpfzufuhr 5 Fach stau & Tube hochgezogen
26484;20071681;1;Frühschicht;11.10.2024 06:17;11.10.2024 06:25;8;PM;Schachtel-Transport; Tray eingeklemmt bei Traylift.
26485;20071681;1;Frühschicht;11.10.2024 08:08;11.10.2024 08:17;9;NH;Tuben entladen;Tuben hochgezogen
26486;20071682;1;Spätschicht;11.10.2024 14:04;11.10.2024 17:48;224;TL;Rüsten / Nachjustieren;3h 39min Ziel 2-4 -L-O-G-V- - - - -PackCode
26487;20071682;1;Spätschicht;11.10.2024 18:25;11.10.2024 18:39;14;DM;Druck;Probleme mit Druck an Schulter, stopp. 10 Karton entsorgt. DFS an Linie, Druck kontrolliert und justiert.
26488;20071682;1;Spätschicht;11.10.2024 18:42;11.10.2024 18:54;12;DM;Druck;DFS an Linie, Druck justiert. Spitzendruck noch mal angepasst. Irisdruck, mehr Cliché/Gummi Druck.
26489;20071682;1;Nachtschicht;11.10.2024 22:06;11.10.2024 22:14;8;DM;Druck;Walzen und Iris-Druck optimieren.
26490;20071682;1;Nachtschicht;12.10.2024 04:13;12.10.2024 04:28;15;DM;Druck;GT + Clichee reinigen, Speicher von NH und DM nicht Startbereit 
26491;20071682;1;Nachtschicht;12.10.2024 05:34;12.10.2024 05:41;7;SS;Schweissnaht/-Band;Innen-aussenband ers. 
26492;20071682;1;Nachtschicht;12.10.2024 05:51;12.10.2024 05:57;6;NH;Tuben laden;
26493;20071682;1;Frühschicht;12.10.2024 07:13;12.10.2024 08:05;52;SS;Schweissnaht/-Band;Innen & Aussenband ersetzen , Grund einstellungen , und Laminat Besäumen einstellen. 
26494;20071682;1;Frühschicht;12.10.2024 08:20;12.10.2024 08:27;7;NH;Tuben entladen;Entlade Störung.
26495;20071682;1;Frühschicht;12.10.2024 10:14;12.10.2024 11:10;56;SS;Schweissnaht/-Band;Schweissnaht nicht i.o , Speicher leeren , Einrichter an Linie.
26496;20071682;1;Spätschicht;12.10.2024 14:12;12.10.2024 15:42;90;SS;Ummantelung/Extruden;Maschinistin und Drucker wechseln gegen 15.00 Uhr von Linie 103 auf Linie 102. SS starten, dann direkt Roboterstörung.
26497;20071682;1;Spätschicht;12.10.2024 16:30;12.10.2024 16:39;9;TL;Sonstiges => Kommentar machen;Roboterstörung, Einrichter an Linie, Fehlersuche. Befüllen der Rumpfhopper von Hand, Folgefehler Ladeprobleme NH.
26498;20071682;1;Spätschicht;12.10.2024 17:13;12.10.2024 17:19;6;TL;Sonstiges => Kommentar machen;Roboterstörung, Einrichter an Linie, Fehlersuche. Befüllen der Rumpfhopper von Hand, Folgefehler Ladeprobleme NH.
26499;20071682;1;Spätschicht;12.10.2024 17:22;12.10.2024 17:28;6;TL;Sonstiges => Kommentar machen;Roboterstörung, Einrichter an Linie, Fehlersuche. Befüllen der Rumpfhopper von Hand, Folgefehler Ladeprobleme NH.
26500;20071682;1;Spätschicht;12.10.2024 18:03;12.10.2024 18:11;8;TL;Sonstiges => Kommentar machen;Roboterstörung, Einrichter an Linie, Fehlersuche. Befüllen der Rumpfhopper von Hand, Folgefehler Ladeprobleme NH.
26501;20071682;1;Nachtschicht;12.10.2024 22:14;12.10.2024 22:23;9;NH;Tuben laden;Schwenkmagazin.
26502;20071682;1;Nachtschicht;12.10.2024 22:54;12.10.2024 23:02;8;NH;Tuben laden;Rumpfzufuhr klemmt.
26503;20071682;1;Nachtschicht;13.10.2024 01:34;13.10.2024 01:40;6;SS;Schweissnaht/-Band;Kein Überlappung
26504;20071682;1;Nachtschicht;13.10.2024 01:51;13.10.2024 02:13;22;SS;Schweissnaht/-Band;Innenband und Zunge Ersetzen
26505;20071682;1;Nachtschicht;13.10.2024 02:15;13.10.2024 02:21;6;NH;Tuben entladen;Kein Überlappung entlade Probleme
26506;20071682;1;Nachtschicht;13.10.2024 03:31;13.10.2024 03:45;14;NH;Tuben laden;Schwenkmagazin, Lienarförderung Probleme. Einrichter an Linie
26507;20071682;1;Nachtschicht;13.10.2024 04:38;13.10.2024 04:52;14;NH;Tuben laden;Schwenkmagazin, Lienarförderung Probleme. Einrichter an Linie
26508;20071682;1;Nachtschicht;13.10.2024 04:59;13.10.2024 05:10;11;NH;Tuben laden;Schwenkmagazin, Lienarförderung Probleme. Einrichter an Linie
26509;20071682;1;Nachtschicht;13.10.2024 05:50;13.10.2024 06:00;10;DM;Druck;Klische und GT reinigen
26510;20071682;1;Frühschicht;13.10.2024 06:09;13.10.2024 06:16;7;DM;Druck;Clichés-GT reinigen.
26511;20071682;1;Frühschicht;13.10.2024 06:53;13.10.2024 07:01;8;NH;Tuben laden;Ladeproblem.
26512;20071682;1;Frühschicht;13.10.2024 08:35;13.10.2024 08:44;9;NH;Tuben laden;Schwenkmagazin, Linearförderer Probleme.
26513;20071682;1;Frühschicht;13.10.2024 08:53;13.10.2024 08:59;6;NH;Tuben laden;Schwenkmagazin, Linearförderer Probleme.
26514;20071682;1;Frühschicht;13.10.2024 09:07;13.10.2024 09:29;22;DM;Druck;Clichés-GT reinigen Irisdruck Auftragswalze neu einstellen. ER-SL an Linie.
26515;20071682;1;Frühschicht;13.10.2024 11:14;13.10.2024 11:22;8;NH;Tuben laden;Schwenkmagazin, Linearförderer Probleme.
26516;20071682;1;Frühschicht;13.10.2024 12:14;13.10.2024 12:27;13;NH;Tuben laden;Linearförderer Probleme.
26517;20071682;1;Spätschicht;13.10.2024 16:24;13.10.2024 16:49;25;SS;Ummantelung/Extruden;Viel Ausschuss Eddychek, Fehlersuche, Zunge ersetzt.
26518;20071682;1;Spätschicht;13.10.2024 16:57;13.10.2024 17:05;8;DM;Tuben laden;Druckmarke nicht erkannt. Sensor neu einstellen.
26519;20071682;1;Spätschicht;13.10.2024 17:20;13.10.2024 17:26;6;NH;Hopper / Rumpfzufuhr;Folgefehler Station 3
26520;20071682;1;Nachtschicht;13.10.2024 23:52;13.10.2024 23:59;7;DM;Tuben entladen;Tube in Revolvermagazin Steckengeblieben 
26521;20071682;1;Nachtschicht;14.10.2024 00:59;14.10.2024 01:36;37;SS;Schweissnaht/-Band;Beim Rollenwechsel ist das Laminat an der besäumungs Station verwickelt  =  Laminat zu Schmal = Wasser im Schlauch = I +A Band Verbrannt = Komplett Neubeginn und Reinigung 
26522;20071682;1;Nachtschicht;14.10.2024 03:32;14.10.2024 03:44;12;NH;Tuben laden;Station III
26523;20071682;1;Frühschicht;14.10.2024 06:21;14.10.2024 06:33;12;HM;Aufschrauben / Aufprellen;Flip Flop A reagiert nicht,reserve ersetzen,ER an linie..
26524;20071682;1;Frühschicht;14.10.2024 09:40;14.10.2024 09:56;16;NH;Tuben laden;Schwenkmagazin nicht in position..
26525;20071682;1;Frühschicht;14.10.2024 11:45;14.10.2024 12:07;22;DM;Tuben entladen;Entlade probleme-störung,Drucker in pause..
26526;20071682;1;Spätschicht;14.10.2024 14:40;14.10.2024 14:46;6;NH;Tuben laden;Rumpf zufuhr bei Linearförderer.
26527;20071682;1;Spätschicht;14.10.2024 16:24;14.10.2024 16:45;21;SS;Laminatqualität;Laminat verlaufen bei Laminat Schnittstation.
26528;20071682;1;Spätschicht;14.10.2024 16:47;14.10.2024 17:05;18;SS;Laminatqualität;Laminat verlaufen bei Laminat Schnittstation. Probleme mit Rumpf Überlappung. Div Einst.
26529;20071682;1;Nachtschicht;14.10.2024 22:49;14.10.2024 22:55;6;NH;Tuben laden;Schwenkmagazin nicht in Pos.
26530;20071682;1;Nachtschicht;15.10.2024 02:52;15.10.2024 02:59;7;TL;Geplante Wartung;SS: Innenband ers.  ( Speicher Leer. )
26531;20071682;1;Frühschicht;15.10.2024 06:14;15.10.2024 06:22;8;NH;Tuben laden;"NH: Schwenkmagazin.
DM: Cliche + Gummitüchern Reinigen, Lack + Verdünner ausfüllen. "
26532;20071682;1;Frühschicht;15.10.2024 07:13;15.10.2024 07:21;8;NH;Hopper / Rumpfzufuhr;Fach 7.
26533;20071682;1;Frühschicht;15.10.2024 07:42;15.10.2024 07:51;9;DM;Tuben laden;Lade Störung, Drucker in Pause.
26534;20071682;1;Frühschicht;15.10.2024 08:45;15.10.2024 08:53;8;NH;Formatteile / Werkzeuge;Station 3, Stössel Überwachung.
26535;20071682;1;Frühschicht;15.10.2024 13:42;15.10.2024 14:10;28;NH;Spritzen;Fädele bei Gewinde. Brücken Werkzeuge Ers. Info TL
26536;20071682;1;Spätschicht;15.10.2024 14:14;15.10.2024 16:12;118;NH;Formatteile / Werkzeuge; Werkzeuge Ers.
26537;20071682;1;Spätschicht;15.10.2024 17:59;15.10.2024 18:20;21;NH;Tuben laden;Rumpf zufuhr, probl mit Linearförderer.
26538;20071682;1;Spätschicht;15.10.2024 20:21;15.10.2024 20:27;6;NH;Tuben laden;Linearfürderer probl.
26539;20071682;1;Nachtschicht;16.10.2024 00:59;16.10.2024 01:10;11;NH;Tuben laden;Linearförderer probl. , Rumpf Eingeklemmt.
26540;20071682;1;Nachtschicht;16.10.2024 01:59;16.10.2024 02:05;6;NH;Tuben laden;"Störung bei Rumpfumsetzter / Schwenkmagazin
"
26541;20071682;1;Nachtschicht;16.10.2024 02:41;16.10.2024 02:49;8;NH;Tuben laden;"Störung bei Rumpfumsetzter / Schwenkmagazin
"
26542;20071682;1;Nachtschicht;16.10.2024 02:52;16.10.2024 03:00;8;NH;Tuben laden;"Störung bei Rumpfumsetzter / Schwenkmagazin
"
26543;20072176;1;Nachtschicht;16.10.2024 03:35;16.10.2024 03:44;9;NH;Tuben laden;"Störung bei Rumpfumsetzter / Schwenkmagazin
"
26544;20072176;1;Nachtschicht;16.10.2024 03:56;16.10.2024 04:02;6;NH;Tuben laden;"Störung bei Rumpfumsetzter / Schwenkmagazin
"
26545;20072176;1;Nachtschicht;16.10.2024 05:07;16.10.2024 05:14;7;NH;Tuben laden;"Störung bei Rumpfumsetzter / Schwenkmagazin nicht in pos. 
"
26546;20072176;1;Nachtschicht;16.10.2024 05:41;16.10.2024 05:47;6;NH;Tuben laden;"Störung bei Rumpfumsetzter / Schwenkmagazin
"
26547;20072176;1;Frühschicht;16.10.2024 06:21;16.10.2024 06:28;7;NH;Tuben laden;Störung bei Rumpfumsetzter / Schwenkmagazin
26548;20072176;1;Frühschicht;16.10.2024 06:31;16.10.2024 06:39;8;NH;Tuben laden;Störung bei Rumpfumsetzter / Schwenkmagazin nicht in pos.
26549;20072176;1;Frühschicht;16.10.2024 07:01;16.10.2024 07:07;6;NH;Tuben laden;Störung bei Rumpfumsetzter / Schwenkmagazin.
26550;20072176;1;Frühschicht;16.10.2024 08:19;16.10.2024 15:30;431;TL;Rüsten / Nachjustieren;3h 39min Ziel 4-1 -L- -G-V-M- - -Hopper-PackCode
26551;20072176;1;Spätschicht;16.10.2024 15:44;16.10.2024 15:52;8;TL;Rüsten / Nachjustieren;HM + PM: ER + Ivan an linie..
26552;20072176;1;Spätschicht;16.10.2024 16:29;16.10.2024 16:36;7;NH;Formatteile / Werkzeuge;Station 3..
26553;20072176;1;Spätschicht;16.10.2024 16:41;16.10.2024 16:50;9;NH;Tuben laden;Lade + Station 3..
26554;20072176;1;Spätschicht;16.10.2024 16:58;16.10.2024 17:05;7;DM;Tuben entladen;Entlade probleme..
26555;20072176;1;Spätschicht;16.10.2024 17:14;16.10.2024 17:37;23;NH;Formatteile / Werkzeuge;Station 3 - rumpf eingeklemmt + abblas probleme
26556;20072176;1;Spätschicht;16.10.2024 17:40;17.10.2024 02:00;500;NH;Tuben laden;"NH:Lade + Entlade probleme
DM:Lade- Entlade probleme-aufsteckkontrolle (durchmesser schwankungen.DFS an linie),speicher,hopper leeren,rumpf-tuben entsorgen,grössere rumpf machen,Info TL..                
 ( Auftrag wurde am 22.30 Uhr Abgebrochen. Gem. TL ! )"
26557;20072240;1;Nachtschicht;17.10.2024 02:08;17.10.2024 02:14;6;TL;Rüsten / Nachjustieren;"Kamera 5 ""c"""
26558;20072240;1;Nachtschicht;17.10.2024 02:17;17.10.2024 02:53;36;TL;Rüsten / Nachjustieren;"Kamera 5 ""c"""
26559;20072240;1;Nachtschicht;17.10.2024 03:18;17.10.2024 03:25;7;TL;Rüsten / Nachjustieren;"Kamera 5 ""c"""
26560;20072240;1;Nachtschicht;17.10.2024 04:25;17.10.2024 04:58;33;HM;Verschlussposition Kamera (Pos 6);"Viel Ausschuss, Kamera 5 ""c"" . Nachjustieren ."
26561;20072240;1;Nachtschicht;17.10.2024 05:03;17.10.2024 05:09;6;PM;Schachtel-Transport;Tray klemmt bei Traylift.
26562;20072240;1;Frühschicht;17.10.2024 06:10;17.10.2024 06:17;7;HM;Hopper / Verschlusszufuhr;Verschlusszufuhr.
26563;20072240;1;Frühschicht;17.10.2024 07:43;17.10.2024 19:56;733;TL;Geplante Wartung;1/2 Jahres Service.
26564;20072240;1;Spätschicht;17.10.2024 20:12;17.10.2024 20:18;6;NH;Formatteile / Werkzeuge;Station 3..
26565;20072240;1;Spätschicht;17.10.2024 20:22;17.10.2024 20:30;8;NH;Tuben laden;Linearförder,station 3 -rumpf eingeklemmt..
26566;20072240;1;Spätschicht;17.10.2024 20:43;17.10.2024 20:56;13;NH;Tuben laden;Linearförder,ER an linie..
